Symbol,Date,Close
AAPL,2023-5-18 下午04:00:00,175.05
AAPL,2023-5-19 下午04:00:00,175.16
AAPL,2023-5-22 下午04:00:00,174.2
AAPL,2023-5-23 下午04:00:00,171.56
AAPL,2023-5-24 下午04:00:00,171.84
AAPL,2023-5-25 下午04:00:00,172.99
AAPL,2023-5-26 下午04:00:00,175.43
AAPL,2023-5-30 下午04:00:00,177.3
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
AAPL,,
