Symbol,Date,Close
AAPL,2013-3-8,15.42
AAPL,2013-3-11,15.64
AAPL,2013-3-12,15.3
AAPL,2013-3-13,15.3
AAPL,2013-3-14,15.45
AAPL,2013-3-15,15.85
AAPL,2013-3-18,16.28
AAPL,2013-3-19,16.23
AAPL,2013-3-20,16.15
AAPL,2013-3-21,16.17
AAPL,2013-3-22,16.5
AAPL,2013-3-25,16.56
AAPL,2013-3-26,16.47
AAPL,2013-3-27,16.15
AAPL,2013-3-28,15.81
AAPL,2013-4-1,15.32
AAPL,2013-4-2,15.35
AAPL,2013-4-3,15.43
AAPL,2013-4-4,15.28
AAPL,2013-4-5,15.11
AAPL,2013-4-8,15.22
AAPL,2013-4-9,15.25
AAPL,2013-4-10,15.56
AAPL,2013-4-11,15.51
AAPL,2013-4-12,15.35
AAPL,2013-4-15,14.99
AAPL,2013-4-16,15.22
AAPL,2013-4-17,14.39
AAPL,2013-4-18,14
AAPL,2013-4-19,13.95
AAPL,2013-4-22,14.24
AAPL,2013-4-23,14.5
AAPL,2013-4-24,14.48
AAPL,2013-4-25,14.59
AAPL,2013-4-26,14.9
AAPL,2013-4-29,15.36
AAPL,2013-4-30,15.81
AAPL,2013-5-1,15.69
AAPL,2013-5-2,15.91
AAPL,2013-5-3,16.07
AAPL,2013-5-6,16.45
AAPL,2013-5-7,16.38
AAPL,2013-5-8,16.57
AAPL,2013-5-9,16.31
AAPL,2013-5-10,16.18
AAPL,2013-5-13,16.24
AAPL,2013-5-14,15.85
AAPL,2013-5-15,15.32
AAPL,2013-5-16,15.52
AAPL,2013-5-17,15.47
AAPL,2013-5-20,15.82
AAPL,2013-5-21,15.7
AAPL,2013-5-22,15.76
AAPL,2013-5-23,15.79
AAPL,2013-5-24,15.9
AAPL,2013-5-28,15.77
AAPL,2013-5-29,15.89
AAPL,2013-5-30,16.13
AAPL,2013-5-31,16.06
AAPL,2013-6-3,16.1
AAPL,2013-6-4,16.05
AAPL,2013-6-5,15.9
AAPL,2013-6-6,15.66
AAPL,2013-6-7,15.78
AAPL,2013-6-10,15.67
AAPL,2013-6-11,15.63
AAPL,2013-6-12,15.44
AAPL,2013-6-13,15.57
AAPL,2013-6-14,15.36
AAPL,2013-6-17,15.43
AAPL,2013-6-18,15.42
AAPL,2013-6-19,15.11
AAPL,2013-6-20,14.89
AAPL,2013-6-21,14.77
AAPL,2013-6-24,14.38
AAPL,2013-6-25,14.38
AAPL,2013-6-26,14.22
AAPL,2013-6-27,14.06
AAPL,2013-6-28,14.16
AAPL,2013-7-1,14.62
AAPL,2013-7-2,14.95
AAPL,2013-7-3,15.03
AAPL,2013-7-5,14.91
AAPL,2013-7-8,14.82
AAPL,2013-7-9,15.08
AAPL,2013-7-10,15.03
AAPL,2013-7-11,15.26
AAPL,2013-7-12,15.23
AAPL,2013-7-15,15.27
AAPL,2013-7-16,15.36
AAPL,2013-7-17,15.37
AAPL,2013-7-18,15.42
AAPL,2013-7-19,15.18
AAPL,2013-7-22,15.23
AAPL,2013-7-23,14.96
AAPL,2013-7-24,15.73
AAPL,2013-7-25,15.66
AAPL,2013-7-26,15.75
AAPL,2013-7-29,15.99
AAPL,2013-7-30,16.19
AAPL,2013-7-31,16.16
AAPL,2013-8-1,16.31
AAPL,2013-8-2,16.52
AAPL,2013-8-5,16.77
AAPL,2013-8-6,16.62
AAPL,2013-8-7,16.61
AAPL,2013-8-8,16.46
AAPL,2013-8-9,16.23
AAPL,2013-8-12,16.69
AAPL,2013-8-13,17.48
AAPL,2013-8-14,17.8
AAPL,2013-8-15,17.78
AAPL,2013-8-16,17.94
AAPL,2013-8-19,18.13
AAPL,2013-8-20,17.9
AAPL,2013-8-21,17.94
AAPL,2013-8-22,17.96
AAPL,2013-8-23,17.89
AAPL,2013-8-26,17.96
AAPL,2013-8-27,17.45
AAPL,2013-8-28,17.53
AAPL,2013-8-29,17.56
AAPL,2013-8-30,17.4
AAPL,2013-9-3,17.45
AAPL,2013-9-4,17.81
AAPL,2013-9-5,17.69
AAPL,2013-9-6,17.79
AAPL,2013-9-9,18.08
AAPL,2013-9-10,17.67
AAPL,2013-9-11,16.7
AAPL,2013-9-12,16.88
AAPL,2013-9-13,16.6
AAPL,2013-9-16,16.08
AAPL,2013-9-17,16.26
AAPL,2013-9-18,16.6
AAPL,2013-9-19,16.87
AAPL,2013-9-20,16.69
AAPL,2013-9-23,17.52
AAPL,2013-9-24,17.47
AAPL,2013-9-25,17.2
AAPL,2013-9-26,17.36
AAPL,2013-9-27,17.24
AAPL,2013-9-30,17.03
AAPL,2013-10-1,17.43
AAPL,2013-10-2,17.48
AAPL,2013-10-3,17.26
AAPL,2013-10-4,17.25
AAPL,2013-10-7,17.42
AAPL,2013-10-8,17.18
AAPL,2013-10-9,17.38
AAPL,2013-10-10,17.49
AAPL,2013-10-11,17.6
AAPL,2013-10-14,17.72
AAPL,2013-10-15,17.81
AAPL,2013-10-16,17.9
AAPL,2013-10-17,18.02
AAPL,2013-10-18,18.17
AAPL,2013-10-21,18.62
AAPL,2013-10-22,18.57
AAPL,2013-10-23,18.75
AAPL,2013-10-24,19
AAPL,2013-10-25,18.78
AAPL,2013-10-28,18.92
AAPL,2013-10-29,18.45
AAPL,2013-10-30,18.75
AAPL,2013-10-31,18.67
AAPL,2013-11-1,18.57
AAPL,2013-11-4,18.81
AAPL,2013-11-5,18.77
AAPL,2013-11-6,18.6
AAPL,2013-11-7,18.3
AAPL,2013-11-8,18.59
AAPL,2013-11-11,18.54
AAPL,2013-11-12,18.57
AAPL,2013-11-13,18.59
AAPL,2013-11-14,18.86
AAPL,2013-11-15,18.75
AAPL,2013-11-18,18.52
AAPL,2013-11-19,18.56
AAPL,2013-11-20,18.39
AAPL,2013-11-21,18.61
AAPL,2013-11-22,18.56
AAPL,2013-11-25,18.7
AAPL,2013-11-26,19.05
AAPL,2013-11-27,19.5
AAPL,2013-11-29,19.86
AAPL,2013-12-2,19.69
AAPL,2013-12-3,20.23
AAPL,2013-12-4,20.18
AAPL,2013-12-5,20.28
AAPL,2013-12-6,20
AAPL,2013-12-9,20.23
AAPL,2013-12-10,20.2
AAPL,2013-12-11,20.05
AAPL,2013-12-12,20.02
AAPL,2013-12-13,19.8
AAPL,2013-12-16,19.91
AAPL,2013-12-17,19.82
AAPL,2013-12-18,19.67
AAPL,2013-12-19,19.45
AAPL,2013-12-20,19.61
AAPL,2013-12-23,20.36
AAPL,2013-12-24,20.27
AAPL,2013-12-26,20.14
AAPL,2013-12-27,20
AAPL,2013-12-30,19.8
AAPL,2013-12-31,20.04
AAPL,2014-1-2,19.75
AAPL,2014-1-3,19.32
AAPL,2014-1-6,19.43
AAPL,2014-1-7,19.29
AAPL,2014-1-8,19.41
AAPL,2014-1-9,19.16
AAPL,2014-1-10,19.03
AAPL,2014-1-13,19.13
AAPL,2014-1-14,19.51
AAPL,2014-1-15,19.91
AAPL,2014-1-16,19.79
AAPL,2014-1-17,19.31
AAPL,2014-1-21,19.61
AAPL,2014-1-22,19.7
AAPL,2014-1-23,19.86
AAPL,2014-1-24,19.5
AAPL,2014-1-27,19.66
AAPL,2014-1-28,18.09
AAPL,2014-1-29,17.88
AAPL,2014-1-30,17.85
AAPL,2014-1-31,17.88
AAPL,2014-2-3,17.91
AAPL,2014-2-4,18.17
AAPL,2014-2-5,18.31
AAPL,2014-2-6,18.3
AAPL,2014-2-7,18.56
AAPL,2014-2-10,18.89
AAPL,2014-2-11,19.14
AAPL,2014-2-12,19.14
AAPL,2014-2-13,19.44
AAPL,2014-2-14,19.43
AAPL,2014-2-18,19.5
AAPL,2014-2-19,19.19
AAPL,2014-2-20,18.97
AAPL,2014-2-21,18.76
AAPL,2014-2-24,18.84
AAPL,2014-2-25,18.65
AAPL,2014-2-26,18.48
AAPL,2014-2-27,18.85
AAPL,2014-2-28,18.79
AAPL,2014-3-3,18.85
AAPL,2014-3-4,18.97
AAPL,2014-3-5,19.01
AAPL,2014-3-6,18.96
AAPL,2014-3-7,18.94
AAPL,2014-3-10,18.96
AAPL,2014-3-11,19.15
AAPL,2014-3-12,19.16
AAPL,2014-3-13,18.95
